"M1","M2","M3","M4","MeanDecreaseAccuracy","MeanDecreaseGini"
"FREQENDDWN16",0.000501539178227749,0.00277073524772227,-0.000394712432591287,0.00415051774365545,0.00174336988390023,2.85432825851805
"FREQBEGDWN16",0.00116987167545456,0.00130856336923545,-4.56449427360644e-05,-5.0394191450344e-06,0.000605657973243914,3.8806141185674
"FREQBEGUP16",0.00533386171463063,-0.000535598972577069,0.00100451702219429,-0.00156271975647299,0.00104961370440674,4.02758142599229
"FREQENDUP16",0.00250726551045944,0.000193184258824904,0.00132514081821499,0.000722109320445347,0.00115043595541568,4.17417118549525
"NUMSWEEPSUPDWN16",-3.82763732605145e-05,0.00290220824283384,0.000709069485111826,-0.000151294751729351,0.000850108889885206,4.59518979019033
"INFLSTDDEVDELTA16",0.00166383797523036,0.000503548600333142,0.00162416534896598,0.000366544899951283,0.00100799948445745,7.39640506527884
"NUMINFLECTIONS16",0.000724939046566623,0.000658241357004303,0.00324195931888203,-0.0002031901643235,0.00103037214801713,8.17235238324905
"INFLMAXMINDELTA16",0.00172877497061707,0.000850289644869957,0.00204112585733727,-0.000552599723603931,0.000992908212717725,9.18911084855371
"INFLMEANDELTA16",0.0140277594791719,0.0023905242116703,0.00195656960755273,0.00225183510276075,0.00516097422618919,17.1028753047505
"NUMSWEEPSFLATDWN16",0.0111838338309034,0.00984432748053268,-0.00266556762390069,0.0063846500650442,0.0060984279643968,17.4544359695166
"FREQSLOPERATIO16",0.00251323553429495,0.000394515374844909,0.000955203868130334,0.00353338647196359,0.00175077516341437,17.5072521702565
"FREQNEGSLOPEMEAN16",0.0135812207851748,0.0149722980551665,-0.00249601869844495,-0.000262853777782111,0.00634830326007621,19.7286103795109
"NUMSWEEPSFLATUP16",0.0203293468587425,0.00494001378740501,0.00951319927234263,0.00616892497775918,0.0101661627873986,21.386625876452
"FREQPOSSLOPEMEAN16",0.0133360177811499,0.00162286802285595,-0.00133695138797052,0.00307700842448051,0.00408970116318321,22.1282158190953
"FREQSPREAD16",0.0192193012667697,0.00460266669075953,0.0082427280328107,0.0192061886553881,0.0126830702035717,25.2116600535927
"FREQSWEEPFLATPERCENT16",0.0162351571835497,0.00269197572973405,0.00431795622255099,0.0108875159577525,0.0083462510825736,27.1200956634176
"FREQSWEEPDWNPERCENT16",0.00985931597545704,0.0169664929945766,-0.00110414151093635,0.00946661805601905,0.00868304113017593,27.8791058332104
"FREQQUARTER316",0.00940122148094274,0.0121297607100063,0.00760670484214339,0.00975422832179983,0.00962588615609654,28.6396702778983
"FREQCOFM16",0.0836020216413577,0.0149297975647485,0.00397362191944132,0.0208845849607145,0.030619342740401,32.4124622848144
"DURATION16",0.0663316780825672,0.0172517368935851,0.00390618346016025,0.00388245241545986,0.0226496347717204,33.968614838713
"REP17",18,18,18,18,18,18
"FREQSTEPDOWN17",0,0,0,0,0,0.0622593520035818
"FREQSTEPUP17",-7.62174342250934e-05,0,-5.68039808229761e-06,0,-2.10175010909284e-05,0.0799545183196141
"FREQNUMSTEPS17",-7.31187182216036e-05,0,-6.10141582251496e-06,0,-1.93783650243277e-05,0.105484855057665
"NUMSWEEPSDWNUP17",-7.9154248306948e-05,-0.000223079562913081,-0.000113592395597609,-0.000338142196081406,-0.000187568138318584,1.600662951216
"FREQENDDWN17",-0.000164307027300459,0.00172881885132528,-0.000252502541594469,0.00204988120173203,0.000835059124009253,2.55588676681327
"FREQBEGDWN17",-0.000480284097217465,0.00153176582885655,-0.0015648372006831,0.000876552116427625,7.04359090203002e-05,3.66353749298375
"FREQBEGUP17",0.000525647286885611,-0.00147379811119221,0.00216041236916061,-0.000344050042347033,0.000208611365619093,3.91811921141098
"FREQENDUP17",0.00256975230596635,0.00105020078389621,-1.68848955377576e-05,0.00379797124097074,0.00186194924732538,4.5633375128275
"NUMSWEEPSUPDWN17",0.0039522360805239,-0.000883203198883337,-9.32261892588489e-05,0.00374844770368806,0.00164073775079723,4.72281250216834
"NUMINFLECTIONS17",0.00109255880967941,0.000917079159375826,0.00395294601570911,0.000965885530704357,0.00169069812002237,7.97803578541592
"INFLSTDDEVDELTA17",0.00301267792492518,0.00289209181766626,0.00307776343133253,0.000610931510909007,0.00238533341415263,8.5820500942327
"INFLMAXMINDELTA17",0.00182970226524566,0.000785480255310839,0.00287555603556403,0.00061318587334273,0.00150954507349125,10.005399020126
"INFLMEANDELTA17",0.00551056797167705,0.0041064730101329,-0.00148673397640823,0.00116421834472793,0.00226238221036803,16.8016283265321
"FREQNEGSLOPEMEAN17",0.00721947393635251,0.00522588234393722,-0.00148567179322409,0.00619731190632035,0.00429965129319578,19.3664204176086
"FREQSLOPERATIO17",0.00354136463016772,-0.00313400370840543,0.0036833090750836,0.0122020569062794,0.00401710466314555,19.8755148720333
"NUMSWEEPSFLATUP17",0.0136893938046966,0.00383333110998021,0.00643474104798231,0.0105156543705039,0.00853754154215207,20.5032913367385
"NUMSWEEPSFLATDWN17",0.0153904583077136,0.00720017078380311,0.00372647244526934,0.01806282691509,0.0110101411086454,20.5897759124788
"FREQPOSSLOPEMEAN17",0.0109978410229341,-0.00582130316324593,0.00428279957712383,0.00139640631549653,0.00266564343280598,22.2051037317022
"FREQSPREAD17",0.022126813277879,-0.00750464982049113,0.00459855572082554,0.0296031045798765,0.0120746714037997,24.317494457772
"FREQSWEEPDWNPERCENT17",0.00564328427481765,0.00640612882167635,-0.00130944470724019,0.0126073353890665,0.00576660542101779,26.9140575918654
"FREQSWEEPFLATPERCENT17",0.0129436654992104,-0.00323538786522198,0.00472056745888356,0.0182872506451189,0.00805887743590805,27.5658156113858
"FREQQUARTER317",0.00397056931096683,0.00300829615569722,0.0114185144766586,0.0157517904336328,0.00849781451894056,28.5924633832241
"FREQCOFM17",0.0601534821103366,-0.00250583031140748,0.00160124068567143,0.0356828433104047,0.0234106474582668,30.5270201838258
"DURATION17",0.047951167294233,0.00889957483607912,0.00947427525503705,0.0108051067020317,0.0191674898661425,31.1198457021392
"REP18",19,19,19,19,19,19
"FREQSTEPDOWN18",4.43557329784875e-05,0,0,0,1.29610908054022e-05,0.0692366946767308
"FREQSTEPUP18",0,0,0,0,0,0.108030996525867
"FREQNUMSTEPS18",-5.87061171774099e-05,0,-4.86831215617545e-05,0,-2.3838241520524e-05,0.174581674841606
"NUMSWEEPSDWNUP18",0.000175019254522491,-0.000369633113592299,0.000864620827923123,-0.000273800267087146,8.85981391337825e-05,1.55637473496362
"FREQENDDWN18",0.00118274449468604,0.000349726762259231,0.000376488971650013,0.00616234066137173,0.00210122736629675,3.43727644372849
"FREQBEGDWN18",8.06451234750906e-05,0.00211899784693571,-0.00244701555506949,-0.00154004154209122,-0.000501088583107396,3.63282196068642
"FREQENDUP18",0.00151800904607398,0.000597895931993195,-0.000370227735047017,0.000826366844343123,0.000693700329889061,4.11736577527069
"NUMSWEEPSUPDWN18",0.00210506976617315,0.00148917164368258,-0.00272829522864528,0.000862249472277166,0.000470551265548677,4.17446700101816
"FREQBEGUP18",0.00168801244371459,0.00403625068322594,0.00113679472826112,0.000851551818976683,0.0019223857486822,4.27140066995545
"INFLSTDDEVDELTA18",0.00436099437359766,0.00248298342457467,0.00149505604797103,0.000817853189554088,0.00221211459353128,7.40028162039156
"NUMINFLECTIONS18",0.00304081596906173,0.000156232059389763,0.00222174837365543,-0.000472932592755749,0.00107605745289057,7.70159917528621
"INFLMAXMINDELTA18",0.00470131202951235,0.00373445891266059,0.000844575545884726,0.000766555910867827,0.00255068482454778,9.90013082296238
"INFLMEANDELTA18",0.0065671366285779,0.0034596531880035,-0.00189541441105422,-0.00063251857384142,0.00202441609980077,16.5363557335019
"NUMSWEEPSFLATDWN18",0.0116866158031562,0.00912439787122821,0.0033031386351143,0.0134802484766301,0.00923788762562613,18.1602612625714
"FREQSLOPERATIO18",0.00549719798430403,0.00162613242846957,0.00527577241592229,0.00939859880892502,0.00529183231996145,18.4786315851739
"NUMSWEEPSFLATUP18",0.0248814920663536,0.000450093305722427,0.0108711337351617,0.0139111170233415,0.0123736811375888,21.3689048968599
"FREQNEGSLOPEMEAN18",0.0200078025672482,0.00661407541562285,-0.00059808201677984,0.00785368569842136,0.00841273414659558,21.3984047801571
"FREQPOSSLOPEMEAN18",0.0182789304589997,-0.00130715408196308,0.00994967325035972,-0.00307855713028908,0.00578265647162901,22.6973174466915
"FREQSPREAD18",0.0189742871874646,-0.00372784962818011,0.00968551915102668,0.0306068731929978,0.0137209048579024,24.5962278855258
"FREQSWEEPFLATPERCENT18",0.0169269929553683,0.000494792390667719,0.00249856449920809,0.0169365123526258,0.00913362697904262,26.9653198820441
"FREQQUARTER318",0.00330500105074831,0.00586276160036011,0.0138610397739434,0.0216979827862721,0.0109561152655223,28.6938847563813
"FREQSWEEPDWNPERCENT18",0.0165160554951773,0.0122479825068026,-0.000991512168465463,0.0216360158559255,0.012280318544895,28.8436566817373
"DURATION18",0.0590229677091162,0.00787337458084562,-0.00115288203415195,0.00720117501217148,0.0182484696957088,30.5573154073276
"FREQCOFM18",0.0719260037351985,-0.00352627103790867,0.00656538670341787,0.0343393187186827,0.0273759626596042,31.7653269084193
"REP19",20,20,20,20,20,20
"FREQSTEPDOWN19",0,0,0,0,0,0.0217129907851519
"FREQSTEPUP19",-6.98821829392158e-05,0,0,0,-1.77430627140119e-05,0.101331925188116
"FREQNUMSTEPS19",-0.000126007681003906,0,-2.62894999737105e-05,0,-3.58656847914127e-05,0.112159224641436
"NUMSWEEPSDWNUP19",0.0011736579207913,0.000158556045743219,0.000320707231932619,-0.000245112664468624,0.000344395029680145,1.81305629393725
"FREQENDDWN19",0.0022200307837578,0.00554950228987636,-0.00087715142536902,0.00454024409082608,0.00281029069559509,3.40599792250956
"FREQBEGUP19",0.000674769322834771,-0.000778181200877838,0.00224631698063598,-0.000183604663475167,0.000482175157400025,3.69402443202063
"FREQBEGDWN19",-0.000735849486241097,0.00309736368384883,-0.000186827950984314,-0.00139323796317498,0.000185356613372158,3.88932249916067
"FREQENDUP19",0.00456621127177923,0.00244304867597077,0.000252335968293632,0.0034298435730232,0.00263897455769124,4.80376349553332
"NUMSWEEPSUPDWN19",0.00497347025820214,0.00591777440536081,-0.000930682148126592,-0.000131566565171551,0.00237405757806737,4.99620655794103
"INFLSTDDEVDELTA19",0.00322328379255356,0.00229694226593055,0.00175112352244017,0.00106359317918361,0.00207326429435289,7.44525603568886
"NUMINFLECTIONS19",0.000610724274854264,0.00245253026052527,0.00131054538645298,0.000498402067852394,0.00121563686537309,7.59047668506104
"INFLMAXMINDELTA19",0.00161971399567981,0.00462318436079407,0.00420268296130477,-0.00159668166933531,0.00213535941465059,9.88517063043449
"INFLMEANDELTA19",0.00283190560620756,0.00395914448419019,0.00148339133583674,0.000185318667715829,0.00210954535051194,16.1282081684721
"FREQSLOPERATIO19",0.00309477066880333,0.00021594851370113,0.0085533198429155,0.00422181594300664,0.00385167922340807,18.4780283892947
"NUMSWEEPSFLATDWN19",0.0168664212360638,0.0133420142122437,-0.000132600761878701,0.00951870595169061,0.00972616281607062,18.5997613526278
"NUMSWEEPSFLATUP19",0.015322953904398,0.0173575733652989,0.00987911693089503,0.00757046977057629,0.0124976556712986,19.6784343805425
"FREQNEGSLOPEMEAN19",0.0138132866156443,0.00801189446396637,-0.00155519201897764,0.00449777104454471,0.00622214038777062,20.1532721252433
"FREQSPREAD19",0.0170762929856826,0.00472067842174245,0.0135846887254277,0.0210748648806543,0.0139407661328572,23.6955350496798
"FREQPOSSLOPEMEAN19",0.0250214203393829,0.00726161062976429,0.0125094633334203,0.00406107083803237,0.0120959576702239,25.1929151029325
"FREQQUARTER319",0.00634315208900706,0.00354924560588182,0.00907451167836055,0.0181968501435461,0.00927894260984598,27.3760765322049
"FREQSWEEPFLATPERCENT19",0.0169285179151634,0.00251753431006933,0.00699327001415333,0.0161867236370434,0.0105871429819847,27.4424455926467
"FREQSWEEPDWNPERCENT19",0.013965930413313,0.0200322301235459,0.00414824424149665,0.0162433967369497,0.0134971728098575,27.8057462016396
"DURATION19",0.0535294453663521,0.0145557923994102,0.0046108532186764,0.00760336424222597,0.0201179064246271,31.0139946281525
"FREQCOFM19",0.0842891676772416,0.0141774099706514,0.0177540537707187,0.0389873237953909,0.0388169776872617,33.3697906781511
"REP20",21,21,21,21,21,21
"FREQSTEPDOWN20",8.79466807381356e-06,0,0,0,2.40867508418319e-06,0.0622135679692919
"FREQSTEPUP20",-0.000107118632826777,0,-1.77234070910643e-07,0,-2.64846504885233e-05,0.101143277064506
"FREQNUMSTEPS20",-4.50510567603591e-05,2.28666703253339e-05,1.11066684437336e-05,1.02523093326772e-05,-2.40548283899712e-06,0.123876052021648
"NUMSWEEPSDWNUP20",-0.000367321409318084,-0.000242696817011553,0.000605855486217856,-5.35337843490996e-05,-1.45462724862376e-05,1.4387278619571
"FREQENDDWN20",0.000323229439572383,0.00262848595560037,-0.000622747336694753,0.00195493655086856,0.00107740030853819,2.96310610708872
"FREQBEGUP20",0.00470744001964915,-0.00141846852187237,0.000274412519998624,0.000273007289262824,0.000977084032691477,3.8425479867409
"FREQBEGDWN20",0.00200637575974055,0.00244278061618612,0.000762289215005959,-0.000540017770402984,0.00113313742355215,3.9603678283729
"NUMSWEEPSUPDWN20",0.000856298948227745,0.0023872004046879,0.000872680244878278,0.00394377725623845,0.0019983162283534,4.65080714726889
"FREQENDUP20",0.00400422959275616,0.00269689292712827,-9.0623188725951e-05,0.00504880348724744,0.00289108582027843,5.09799747164178
"NUMINFLECTIONS20",0.00205320807670751,-0.000128374600129417,7.21880890041382e-05,0.000474475356561485,0.000600430948020412,7.57999211154478
"INFLSTDDEVDELTA20",0.00254386104988491,0.00240199867427321,0.00132588414440457,0.00221682871283757,0.00211415934142582,7.75769116807884
"INFLMAXMINDELTA20",0.00277967310357327,0.00480098047791487,0.00143222183756966,0.00226394598517364,0.00274420669341937,9.91634711226279
"INFLMEANDELTA20",0.00254499038281656,0.00494319976117092,-0.00189679873843956,0.00359055133928569,0.00216497428358922,15.6020420337869
"FREQSLOPERATIO20",0.00266601848857315,0.00256559051538286,0.00166051079155337,0.0129026239411123,0.00490559313350668,19.2274258249388
"NUMSWEEPSFLATDWN20",0.0125614261934791,0.0135429224238125,0.00069246517768361,0.0148869781300235,0.0104153162723284,19.589486540647
"FREQNEGSLOPEMEAN20",0.0136047164116918,0.00762074910356804,-0.00119390174392653,0.00599221777956432,0.00637604585471333,20.6166979812402
"NUMSWEEPSFLATUP20",0.0144159113297492,0.00570878607814696,0.0118566946824517,0.0138361548766393,0.0114144514906374,21.3877877146198
"FREQPOSSLOPEMEAN20",0.0167916425274101,0.00529034226503404,0.00596593973367832,0.00365830454425275,0.00782084532035146,23.5123628298922
"FREQSPREAD20",0.0177310825188208,0.000118972223617169,0.017706941223984,0.0228036255454596,0.0144364626105351,25.0444354059889
"FREQSWEEPFLATPERCENT20",0.0138892022480774,0.000619605693035208,0.00783250750472772,0.0147630654389302,0.00919001131153331,26.7073308208254
"FREQSWEEPDWNPERCENT20",0.00969598235621514,0.0103828296942054,0.0054161973128349,0.01492034876025,0.0099447072967604,26.8068317425603
"FREQQUARTER320",0.00460533271575797,0.00365024006073608,0.00826236508374349,0.0173069559158489,0.00837981837335808,27.552013078732
"FREQCOFM20",0.0677822108591664,0.0052505321265194,0.00493311501531446,0.0382135796101452,0.0288071608676271,31.1550494869545
"DURATION20",0.0559282281123867,0.0126087748198513,0.004099304846639,0.00963284107750009,0.0204029337733619,31.7163416075019
"REP21",22,22,22,22,22,22
"FREQSTEPDOWN21",0,0,0,0,0,0.025926804600834
"FREQSTEPUP21",-6.24373243976613e-05,0,0,0,-1.6026731566471e-05,0.074734174851789
"FREQNUMSTEPS21",-0.000109140962957086,0,-4.65928471087216e-06,0,-2.79844456225594e-05,0.0911992150585517
"NUMSWEEPSDWNUP21",0.000168309398996015,4.17450766075492e-05,0.000333372762868063,-0.000311012065028292,5.7382427389825e-05,1.43815602687733
"FREQENDDWN21",0.00197975979888493,0.00154798797307637,-0.00118378949116788,0.00173495183290228,0.00100781816413241,2.60238549219131
"FREQBEGDWN21",0.00143850478796888,0.00161871956976074,-0.000770092491906487,0.000497964196932021,0.000722290925525659,4.05276545783371
"FREQBEGUP21",0.0019809412906673,-0.000547880633485602,-5.21578621314834e-05,0.00269372029265959,0.00105274738836588,4.10494772949235
"NUMSWEEPSUPDWN21",0.000528891729167862,-0.000594495034774808,0.000472485155770583,0.00403600138412129,0.00108003237174529,4.49939212161201
"FREQENDUP21",0.00263639512624518,0.000756940010206739,-0.000601206462054075,0.00397620913905851,0.00169170464639101,4.81941348176212
"NUMINFLECTIONS21",0.00168931618483973,0.00134440476858329,0.00185427485090637,-0.000819069419166372,0.00101948881801042,7.2526138256857
"INFLSTDDEVDELTA21",0.00184027370217202,0.00213426981404956,0.00228044596360896,-0.00133115896590581,0.00124303338637211,7.42239517782194
"INFLMAXMINDELTA21",0.00236067267594537,0.00200568352106507,0.0015489697885389,-0.00160012337901156,0.00110590193815251,9.69510413102745
"INFLMEANDELTA21",0.00404557441593588,0.00256303010291482,-0.000349859208121077,0.000593995871319709,0.00171188717527667,16.0756678270475
"FREQSLOPERATIO21",0.00471035909045901,0.00122060517268134,0.00118499225157761,0.0066943623052297,0.00339148649375355,18.460409659359
"NUMSWEEPSFLATDWN21",0.0127511293453985,0.0136035845026736,-0.00277123907304863,0.0168397271567839,0.0100027447564208,19.5048543235539
"NUMSWEEPSFLATUP21",0.0171379614578845,0.00266763394495716,0.00554984269590862,0.00720337216703195,0.00807483462057772,20.3284603907117
"FREQNEGSLOPEMEAN21",0.0144029193641001,0.0116229575275099,-0.00468395746703347,0.00339958720869533,0.00605636939579658,21.0595625339717
"FREQPOSSLOPEMEAN21",0.0155453178601973,-0.00145097031373655,-0.000129149154505455,0.000274602704916353,0.00348829214979284,22.7417876886972
"FREQSPREAD21",0.012565810771407,-0.00118430866839086,0.0012090138697159,0.0268726018354508,0.00983957687504692,23.8786191845446
"FREQSWEEPFLATPERCENT21",0.011604889516196,-0.0008997772261385,0.0010507908543626,0.0173559410692723,0.00717106847147151,28.1580920693394
"FREQQUARTER321",0.0118728694109331,0.00246886592821604,0.00530214673840377,0.0166833392437419,0.00904502617145408,28.6265187011444
"FREQSWEEPDWNPERCENT21",0.0138831881636032,0.0120536931959014,-0.00321904043864022,0.0198782797866911,0.010409003571944,29.2818882384389
"FREQCOFM21",0.0574822901377346,0.00206070987505749,-0.00374391491599459,0.0321756472681746,0.0218049528578319,30.6020505699299
"DURATION21",0.0469292657885297,0.00748030825815279,0.00530208450816881,0.00546485286178662,0.0161718372711266,31.4106523967502
"REP22",23,23,23,23,23,23
"FREQSTEPUP22",0,0,0,0,0,0.00464270775494474
"FREQSTEPDOWN22",0,0,0,0,0,0.0332392411359655
"FREQNUMSTEPS22",1.18988124985126e-05,0,0,0,2.9397066172796e-06,0.0528652619471711
"NUMSWEEPSDWNUP22",0.000596107334004554,-0.00025434101676693,0.000424962790211269,-0.000699171150677592,4.81866092161764e-06,1.8860455058214
"FREQENDDWN22",0.00124796868613728,0.00216996034349369,-0.000752204702256142,0.00294315928060395,0.00143305287188219,2.82454965151395
"FREQBEGDWN22",0.00106615879142853,0.00185602110844353,-0.000668338811642679,-0.000677110039485896,0.000401291728470517,3.65516600596099
"FREQBEGUP22",0.00243146881292094,0.000153051425920032,-0.000290172369191614,3.58856922946687e-05,0.000593667805347378,3.68817202099899
"NUMSWEEPSUPDWN22",0.00300821555113369,0.00659783237507076,0.00290618041170056,0.00276365639044081,0.00378319550039067,5.5551235850036
"FREQENDUP22",0.0048691301627595,0.00539002944010119,0.00736845250301705,0.00466879495795302,0.00559554759960611,6.21886728685365
"INFLSTDDEVDELTA22",-0.00167528956087881,0.00268880154841393,0.00235683817055854,0.000271854167680514,0.000838596970075736,7.97698914119537
"NUMINFLECTIONS22",0.00262480084745398,0.00154929146941534,0.00285389367163591,-0.00059363228444971,0.00158569274961003,7.98205387597753
"INFLMAXMINDELTA22",0.00140834916546371,0.0031047132444792,0.003714306168262,-0.00274006681098449,0.00130221634544394,10.0550862945077
"INFLMEANDELTA22",0.00426874192555071,0.00152733102051648,0.00320349584723486,-0.00386797399358426,0.00125381844689927,16.3085443817135
"FREQNEGSLOPEMEAN22",0.00854380841499822,0.00703031709818671,-0.00354340188138578,0.00044427475988494,0.00306240055296866,18.3259200762633
"NUMSWEEPSFLATDWN22",0.0113235352075059,0.014206832482346,0.0034087524034687,0.00344587485494817,0.00802778807511798,18.6239205857451
"FREQSLOPERATIO22",0.000878081857658199,0.000540723512877091,0.00615634497137037,0.00532100251066419,0.00320548482660765,19.0472687151029
"NUMSWEEPSFLATUP22",0.0187823143243416,0.00950731696692031,0.00716801530764553,0.00487241298731253,0.00994410987187376,20.9890484181564
"FREQSPREAD22",0.0135286977637465,0.00128577229486555,0.00776467051487151,0.0208546463173928,0.0107582096370498,23.6014642206141
"FREQPOSSLOPEMEAN22",0.0262478393393355,0.00234178963841667,0.00898213318591324,0.00432654197533346,0.0102739158075527,24.8730514967771
"FREQSWEEPDWNPERCENT22",0.0118916996852861,0.00585103072298995,0.00112116676299609,0.0157156716812079,0.00853697147452656,26.8528782533299
"FREQSWEEPFLATPERCENT22",0.0149974067892156,0.0018584544000064,0.00308977272222573,0.0102041595499086,0.0075562050084403,26.8975496054577
"FREQQUARTER322",0.00597748141488458,0.00335887821166855,0.0071006865193497,0.0144756566154316,0.00763867376846069,28.1962174348525
"FREQCOFM22",0.0699683543160628,0.00406572955508639,0.00749589563027314,0.0297109244878274,0.0274970519995502,30.8555910668347
"DURATION22",0.0507784219042668,0.00903187879557017,0.0131199853835741,0.00328768421386825,0.0188819882536729,32.1402883947789
"REP23",24,24,24,24,24,24
"FREQSTEPUP23",0,0,0,0,0,0.00963944480427997
"FREQSTEPDOWN23",4.36203568619326e-05,0,0,0,1.21108823948543e-05,0.0719562700766953
"FREQNUMSTEPS23",2.43658780244146e-05,0,0,0,5.98204191018562e-06,0.0928123281649767
"NUMSWEEPSDWNUP23",0.000474859244942548,-0.000365036393381044,0.000152398629397461,-0.000219187201445127,-7.72146342084159e-06,1.60911542495878
"FREQENDDWN23",-0.0011480786608099,0.00188694651176035,-0.00160527253171683,0.00501955891142314,0.000994789617910525,3.05575993430199
"FREQBEGDWN23",0.00067891827582468,0.00192521509522918,-0.000838874941741409,0.00231345305613038,0.00108721293457601,3.92776852318685
"FREQBEGUP23",0.00207130186116773,-0.000792001767564409,0.00172869293355172,0.000206488139830621,0.000836555376656673,4.02818137104058
"FREQENDUP23",-5.35823106721732e-05,-0.00100473239760613,1.31634661192283e-05,0.0015461151143305,9.94356370775548e-05,4.3143528223318
"NUMSWEEPSUPDWN23",0.00251968842648401,0.000608177309862502,0.00109008281196429,0.00484254658825601,0.00227570198609311,5.18323216701136
"NUMINFLECTIONS23",-0.000109219851058876,0.000186380464671789,0.00152711120319145,-0.0012979949776968,0.000125105410414254,7.237149115755
"INFLSTDDEVDELTA23",0.00661151116719917,0.00437058619236442,0.00292021777522144,-0.000288188973789351,0.00344445519775661,7.90501989366224
"INFLMAXMINDELTA23",0.00388041502225236,0.00145603360622403,-0.000212090926279849,-0.000493319825915058,0.00115708639807719,9.06213930742466
"INFLMEANDELTA23",0.00276705782277892,0.00518116294315168,-0.000160148141243299,0.00200170019066361,0.00243479484778935,15.944405350712
"NUMSWEEPSFLATDWN23",0.00620380335715297,0.0135724871362126,-0.00125666015718563,0.0156627887781882,0.00850678795881454,18.2599877032455
"FREQSLOPERATIO23",-0.00125125683092742,0.00225743285515083,0.00590942021388776,0.00797184908267774,0.00366505937020692,19.0135455750463
"FREQNEGSLOPEMEAN23",0.0118014606049698,0.00263223786539383,0.00126303708536899,0.00856946255859039,0.00606861636527291,19.953036658525
"NUMSWEEPSFLATUP23",0.0123155306316701,0.00526052837299503,0.00614907165093862,0.00524874334489459,0.00698548139224543,20.8162072814713
"FREQPOSSLOPEMEAN23",0.0101971015755423,-0.0011588435585217,0.00502230471261562,-0.000171011452911055,0.00341250184985797,22.6501862318419
"FREQSPREAD23",0.0277044427725882,-0.00519247487556854,0.00278513717825837,0.0281264941010136,0.0130629121527439,24.5814686440555
"FREQSWEEPFLATPERCENT23",0.015407795184396,0.00154244490138131,-0.00179044208464244,0.0171370873895462,0.00804627019796472,27.707613690782
"FREQSWEEPDWNPERCENT23",0.00883727456571169,0.0155573342587841,-0.00230449039849406,0.0173274431335935,0.00994909562418712,28.0059299494885
"FREQQUARTER323",0.0097042158259474,0.00616768438366026,0.00525586255342502,0.0215021184232996,0.0106080496897797,28.8237741064753
"FREQCOFM23",0.0675458784301411,0.00531030523537505,0.0019151838013975,0.034972506229533,0.0273198762728511,31.4896566377397
"DURATION23",0.0562277297471264,0.0151041082337791,0.00725008726154939,0.00915835148273248,0.0218876917498112,32.7643861594323
"REP24",25,25,25,25,25,25
"FREQSTEPUP24",0,0,0,0,0,0.00264519216411678
"FREQSTEPDOWN24",2.4915756308995e-05,0,1.23898034059417e-05,0,9.04467966985658e-06,0.0687292798901254
"FREQNUMSTEPS24",4.29111157977306e-05,1.39065843295274e-05,1.319114665778e-05,8.06250050390628e-06,1.83731128599004e-05,0.0772255107794223
"NUMSWEEPSDWNUP24",-0.000339942995450386,-0.000620725311320925,0.000220907962682969,5.54179241243061e-05,-0.000182791242225207,1.67781464995108
"FREQENDDWN24",0.000995032566261755,0.00209915458355706,-1.48725974893749e-05,0.00315141971557958,0.00153791917496042,2.88359812918867
"FREQBEGDWN24",0.00122244031525206,0.000104057595289487,0.000698844575919926,7.12821680326938e-05,0.000535308246714481,3.81578799182088
"FREQBEGUP24",0.00107578360191763,-0.0016875942302702,0.00163211755723334,0.00139144734732909,0.000617621630057755,3.89634280449861
"FREQENDUP24",0.00232432889555562,-0.000668543302623305,0.00151160456225986,0.00184263850147344,0.00122143568450866,4.21533643339818
"NUMSWEEPSUPDWN24",0.00175922263833428,-0.000421989291259175,0.00164148626389764,0.00157213547170309,0.0011351568836858,4.6112628230146
"NUMINFLECTIONS24",0.000482490919576268,0.000710840175507952,0.00293943018299537,0.00070150928906331,0.00123238737188381,7.99585497505211
"INFLSTDDEVDELTA24",0.0031407447312686,0.00304175666506379,0.000412782954638828,0.000551053538525252,0.00179823606160561,8.12623899009141
"INFLMAXMINDELTA24",0.00292324366734597,0.0028825483293964,0.000213441433138294,0.000647628164794604,0.00162695648867255,9.90350390661115
"INFLMEANDELTA24",0.00492097389965543,-0.000431148107548643,0.000418597413088959,0.00161202144149352,0.00160602002548581,16.3257697476134
"NUMSWEEPSFLATDWN24",0.011521637091141,0.00550336358985424,0.00261990864324629,0.00935512769989865,0.00720425108737573,18.1076650899327
"FREQSLOPERATIO24",0.00333390511633973,-0.000282795831154766,0.00352583413853399,0.00967252716501667,0.00404296247650493,19.4860953979039
"NUMSWEEPSFLATUP24",0.0180516046512413,0.000339401985336566,0.00921476867896271,0.00304072744863088,0.00755506435554357,19.5312735187365
"FREQNEGSLOPEMEAN24",0.012435088965993,0.00427126211556085,-0.00450868747646976,0.00532254222797031,0.00434917518014684,20.42854875618
"FREQSPREAD24",0.0162419167114883,-0.000570517545878393,0.0067113736078458,0.0232308575558689,0.011257942778423,23.4053091832459
"FREQPOSSLOPEMEAN24",0.0159969022421393,-0.00243123638343543,0.00838257897622414,0.00624584398863206,0.00698203804195114,24.7325375149638
"FREQSWEEPFLATPERCENT24",0.00863231962591407,0.00213519122115517,0.00327686162509189,0.0159516955343778,0.00747262741966313,27.3133953375186
"FREQSWEEPDWNPERCENT24",0.0140413707337707,0.00819844350026503,0.00473599751096583,0.0111997657080814,0.00946935763430058,28.336548218006
