"Pelagic","NWHI","MHI","MeanDecreaseAccuracy","MeanDecreaseGini"
"FREQSPREAD21",-0.62349972425995,6.93764590755049,13.6876677916891,14.54036621813,47.5664728815117
"FREQCOFM21",4.53860320020052,2.32163514147445,9.89677666357609,11.6877045342894,49.9997430305188
"FREQNEGSLOPEMEAN21",-0.578103155596409,9.43497549184595,16.528804173963,16.390536565757,51.3330034627535
"FREQABSSLOPEMEAN21",-0.47022814697777,3.83636694564091,11.1030519819599,10.7558789891328,53.961340989014
"FREQSLOPEMEAN21",-2.15976321469478,7.99070426949566,12.0454089298748,12.8601093638606,54.3145935535278
"FREQSWEEPDWNPERCENT21",-1.27311826304089,6.88892830274476,16.3764003329335,15.7116332038299,56.5740355984364
"FREQMAXMINRATIO2",1.30875106504492,8.45305206950688,10.2058247941259,14.9295196730113,59.544508207523
"DURATION21",2.80976607270007,5.01133458475503,6.69862380585616,9.07776452779844,60.8760852261496
"FREQSWEEPFLATPERCENT21",-0.902394116365381,7.98296078223877,14.731577914747,16.0599870429868,61.4536958035958
"FREQPOSSLOPEMEAN21",3.91404423502282,13.1036365805099,28.4161663298953,26.3795679680759,72.53115924758
"FREQQUARTER321",17.5476483520969,19.2521432423779,20.2499698969459,31.9637563928528,89.8776596722309
"REP22",23,23,23,23,23
"FREQSTEPUP1",1.00024996875781,-1.32755220218702,0,-0.795517233359207,0.126298939574987
"FREQSTEPDOWN21",0.0540970165615358,1.41438470497133,-1.41491430355097,0.0186110455670062,0.19890372036962
"FREQNUMSTEPS22",0.777745880815394,0.561701880005761,0.765508876683868,1.19802244694706,0.314724211511014
"NUMSWEEPSDWNUP22",0.682000337435726,-0.187278315516127,-0.527552977585454,-0.17171615338021,3.09146534174637
"FREQBEGUP22",-9.21319951314022,1.41809470067843,12.4970278758427,3.96800441043854,7.49593344885689
"FREQENDUP22",1.65046444645395,8.74263715004044,-1.5756657270951,5.22659093753289,7.99602884216758
"NUMSWEEPSUPDWN22",0.881088670788393,1.02102066803613,1.0457682348103,1.6950310338602,8.17182409957702
"FREQBEGDWN22",-1.48683724335233,13.0006689262315,5.54049857013903,11.0120197074042,8.9232552921452
"FREQENDDWN22",4.83977737525624,6.00938554291604,16.4345136339705,16.7075880682905,9.43518361785667
"NUMINFLECTIONS22",2.70748215608114,10.8150091931847,4.20638598418148,11.67535383547,16.2642928169085
"INFLSTDDEVDELTA22",6.1316924418846,9.7883547294684,6.61834784566365,14.2246217907332,19.8645792744396
"INFLMAXMINDELTA22",-1.08794795773334,11.9278563793231,4.20487866175201,10.0168941892521,22.5841163014117
"INFLMEANDELTA22",-7.62965711243837,8.99366928987638,10.6175600933056,8.21269244200843,35.294639514937
"NUMSWEEPSFLATDWN22",-0.00573220460720484,18.5506689611701,11.6758322271252,19.4940516158893,37.9160407531645
"FREQSLOPERATIO22",0.179956123743958,10.0913045565508,3.80458107159123,8.73469045817244,40.9451066464682
"NUMSWEEPSFLATUP22",2.59322086137982,16.4627409193955,8.99214465185869,18.4211964216808,41.792892946617
"FREQSPREAD22",7.39478586990702,10.0395820500313,19.6294879864818,24.371008406153,52.8523488530736
"FREQNEGSLOPEMEAN22",0.737235351401637,16.1490025457991,33.9943715884424,32.9309113387076,54.5915836433324
"FREQCOFM22",10.3534490282794,6.49544043239757,16.8927446768153,23.5823091668992,56.8487842903345
"FREQSWEEPDWNPERCENT22",-1.16013382235723,15.601807548361,23.4629621684454,27.0569732775452,60.1349667085395
"FREQSLOPEMEAN22",3.26562784523388,12.7728276452568,24.1109080450941,27.5375586576089,60.9768748572296
"FREQABSSLOPEMEAN22",3.69642295943455,8.95268447230779,20.3791223420063,24.3595445177955,61.4106677510577
"DURATION22",5.02797939057453,9.72481825910624,10.1828132653872,15.1774061880618,63.2588667122371
"FREQSWEEPFLATPERCENT22",0.907934824925023,10.1984800636827,22.8119233022524,25.6715060218992,63.6125834573107
"FREQPOSSLOPEMEAN22",6.78144664554838,16.7658143700422,53.6218202892375,44.5175996476339,69.7917651402602
"FREQQUARTER322",28.7636308261137,36.9560164496279,43.7824587530561,61.3736728076196,93.2491351466674
"REP23",24,24,24,24,24
"FREQSTEPDOWN22",-1.67320942010505,-0.196617746821442,0.538207369775936,-0.900347056300295,0.281957962575658
"FREQNUMSTEPS23",-3.59802718159669,2.04800355033434,0.346757098668071,-1.23660960888398,0.519995403270091
"NUMSWEEPSDWNUP23",2.98544070532759,-2.04388198556047,-0.720821002767141,-0.24871924906007,2.7651796385125
"FREQENDUP23",4.46716576416416,7.69054180879925,0.582664434444219,7.70737413674722,7.87950065047558
"NUMSWEEPSUPDWN23",6.49897646346224,3.59052084384435,4.45451686162193,8.53193861696069,7.91786111689161
"FREQBEGDWN23",1.30458287001627,9.75592045502252,7.87634332470066,11.8405061478599,8.0514135111107
"FREQBEGUP23",1.44098894528988,8.67965514797208,14.4022389723466,15.6545292814769,8.18955513669561
"FREQENDDWN23",4.35339164531415,7.60438113394168,19.8563021901837,19.4674442040462,8.63890775907277
"NUMINFLECTIONS23",6.55784317372547,15.7977827679299,9.81456258500105,20.9286454827172,14.9378470985299
"INFLSTDDEVDELTA23",5.66425858194697,10.99922002965,5.04607553433214,13.4227248925448,16.9132127251809
"INFLMAXMINDELTA23",7.07653221882145,16.1851986502589,5.96490566971487,17.6820869649032,21.1947119072211
"INFLMEANDELTA23",5.55440946816716,15.7323347890156,7.75577499550152,18.5684361719823,34.2223334025824
"NUMSWEEPSFLATDWN23",10.4242669398719,20.4953137897033,13.7033561387974,27.787720622934,35.5603841251352
"FREQSLOPERATIO23",1.30361423572019,14.8718958125592,8.83403551577194,16.7010831575554,38.0351508886347
"NUMSWEEPSFLATUP23",7.4409125478879,29.9577608873428,23.6879474528402,38.4309548879526,43.4583990023631
"FREQSPREAD23",16.2689501928595,10.1823389726998,28.6862759494092,36.5946650348809,50.2005803169361
"FREQCOFM23",21.6380485082129,7.14768908815026,33.7044972071749,42.9855170696406,57.4829086062971
"FREQSLOPEMEAN23",4.45475587531552,19.7779403100652,31.2802053729788,38.0434851329135,58.0487000987632
"FREQNEGSLOPEMEAN23",12.1467310214874,35.712182524372,42.2387787730552,51.8748535888264,58.064960329115
"FREQSWEEPDWNPERCENT23",9.17746460546739,21.2199292779024,34.9248511906833,43.712642382463,60.743498823046
"FREQABSSLOPEMEAN23",7.34165116468849,10.9919748344282,39.0545523167897,43.3234776753576,63.0627830284868
"DURATION23",18.5249079508768,17.3425240236597,18.4674318351439,33.016898253423,63.7172727706726
"FREQSWEEPFLATPERCENT23",21.2662003658875,26.8210133276851,48.0071551643758,62.1955606089711,73.3530687116429
"FREQPOSSLOPEMEAN23",24.1372272470158,34.0250695460158,68.0145824356329,68.2809618236315,75.2700900400516
"FREQQUARTER323",49.3262796105854,42.4819426598475,54.4770170722704,79.6790559187777,89.2855631338746
"REP24",25,25,25,25,25
"FREQSTEPDOWN23",0.13539880560775,1.02716318246679,-0.032581559503252,0.583381680252201,0.293405491341881
"FREQNUMSTEPS24",0.11814667454575,1.9325581376578,2.25607240504071,1.94793661937746,0.559871424454298
"NUMSWEEPSDWNUP24",1.32577572388578,-2.97981465965437,-1.04139102531956,-1.91301543693535,2.71225595136166
"FREQBEGDWN24",1.38440999284336,9.41733911415232,10.2121920345273,13.5089386402655,7.51315467933547
"FREQBEGUP24",-5.65711382344601,9.40695064436554,15.7011280608534,12.6334551652964,8.17785012610599
"NUMSWEEPSUPDWN24",12.2168639310152,5.82435749099304,4.60937101712817,13.7177110815102,8.28699586830266
"FREQENDUP24",12.8529422625592,13.5040638511133,-6.64080297570395,12.3626516715175,8.37000272747039
"FREQENDDWN24",22.7760810447776,0.457601265262178,13.1714411582249,21.9078784293609,8.55215987516544
"NUMINFLECTIONS24",2.81785544152189,21.5405736504527,10.7849549824316,24.0206963629879,15.0913784532117
"INFLSTDDEVDELTA24",7.12598544559157,7.87027561375772,1.57227111602909,10.0925487073868,16.7670107512069
"INFLMAXMINDELTA24",9.85539635650393,16.0008272151649,8.89507326346276,21.7735933679005,21.6218394994651
"INFLMEANDELTA24",10.4466620910436,17.1154336897674,13.2397725674823,26.2062898894762,34.0703311292526
"FREQSLOPERATIO24",1.77218580214029,21.1536921702527,8.01765930832135,19.380617735662,38.1803395727247
"NUMSWEEPSFLATDWN24",14.2763196719624,33.5329835640708,26.4840921427474,45.9976277354173,38.8699172808642
"NUMSWEEPSFLATUP24",3.02391214339919,37.0187036858017,25.447121613931,42.3935023543781,43.2380672734804
"FREQCOFM24",24.9717881507024,5.55443683374295,29.8405376675834,42.6254358621345,53.538886502628
"FREQSPREAD24",23.9143527854648,13.634978400966,44.1994402527959,54.0938642795107,54.0759487631226
"FREQNEGSLOPEMEAN24",16.9715303427361,44.6518485182623,54.5604653149532,67.2463109952193,59.0694834685395
"FREQSWEEPDWNPERCENT24",-4.0628322579671,29.2749031167239,43.4959474609703,49.1291739138327,60.4032914497454
"FREQABSSLOPEMEAN24",2.57150036014268,14.5776811280425,38.9966252966083,43.4549100312493,61.5785253850852
"DURATION24",20.7311042489252,19.3167451278251,23.5150729774713,39.8030737213356,64.0043978832106
"FREQSLOPEMEAN24",7.92320918193978,36.5183378914216,40.9635539353185,58.4298696464425,64.1369430745423
"FREQSWEEPFLATPERCENT24",15.6114336356223,30.9918102873542,57.477881074648,69.7707375591106,70.1930949684575
"FREQPOSSLOPEMEAN24",36.9354535580509,23.5271047320883,84.7936185359005,81.4173987830105,74.7071650733781
"FREQQUARTER324",39.2273610408511,50.7022230664429,51.3715302701072,78.3781598311584,84.2086360132783
"REP25",26,26,26,26,26
"FREQSTEPDOWN24",0,0,0,0,0.185572087055537
"FREQNUMSTEPS25",-0.826646845230093,0,1.41664648334037,-0.263105714465858,0.344017401112243
"NUMSWEEPSDWNUP25",0.684378690182803,0.125750151788596,0.0254769388833818,0.56138509281898,2.88570833404394
"FREQENDDWN25",3.01556868287454,2.50338372616969,6.30487392854236,6.89998030356011,7.08292730014252
"FREQBEGUP25",1.00305875579966,1.6453724058762,1.4137112166788,2.53865483028817,7.27488410500943
"FREQENDUP25",1.87112623995545,5.68393428887324,1.03062669818766,5.43875611194815,7.49424863044163
"FREQBEGDWN25",1.71237320667939,3.3931844705066,1.48827314425278,4.38753503035677,7.90904652655123
"NUMSWEEPSUPDWN25",4.39331447627383,0.674477120053475,2.40961365052056,4.5150695241209,8.42952986387034
"NUMINFLECTIONS25",0.134854756002747,5.49511017795828,0.92992613226511,4.3468340927533,15.4324356310567
"INFLSTDDEVDELTA25",0.301260920790305,1.82203818636178,1.01737621098374,1.97960535980021,17.2077221786989
"INFLMAXMINDELTA25",1.01650926260464,7.29703415643159,2.78469320958311,6.83593003117813,21.1961845678321
"INFLMEANDELTA25",3.67682888469303,7.60302932527077,3.86251408588464,9.22701189758479,33.8053818978969
"NUMSWEEPSFLATDWN25",0.256158135086903,11.4410704519592,8.7701915160947,13.2360899910514,35.1306853261986
"FREQSLOPERATIO25",0.949151417969306,6.6768738442307,0.0919517621345844,4.7800548502475,37.3469660673481
"NUMSWEEPSFLATUP25",-1.95019850205348,12.2228587480505,10.4796326503878,13.7380132075919,39.2813864344702
"FREQSPREAD25",5.56769022725465,4.82520347297285,9.20858668499203,12.6939133299261,45.3845751766374
"FREQCOFM25",10.4178722640906,4.37236390071008,10.9792182106847,16.4071616623165,53.4710585225738
"FREQNEGSLOPEMEAN25",-2.14536475992965,17.3973599812397,17.360176772136,20.3000438457246,53.5319409127974
"FREQABSSLOPEMEAN25",2.84087279767764,4.32378459522104,11.362428566473,13.9616442477924,55.7778311171032
"FREQSWEEPDWNPERCENT25",-1.61399290552742,10.3066670848318,14.1285575095382,15.7034473905784,56.4334093001693
"FREQSLOPEMEAN25",5.8651697350789,9.44949307532083,9.44336767685959,16.0913803099572,57.6986748698211
"FREQMAXMINRATIO3",7.6816401031167,8.25081672642164,7.184710101938,15.9312798793866,59.5543284061912
"FREQSWEEPFLATPERCENT25",0.145432620263375,9.4836434664374,14.5673188754247,16.4832136581886,63.5819247771706
"DURATION25",7.49659904887323,9.55456843498093,7.05607971014102,14.3992915576231,64.2709003416938
"FREQPOSSLOPEMEAN25",1.22023991976722,17.0648976011489,23.3583293963088,24.2825999900201,67.9855496490222
"FREQQUARTER325",14.956291181491,17.5586078064933,18.9579631477165,28.4798208615667,81.7240166614726
"REP26",27,27,27,27,27
"FREQSTEPDOWN25",0.806879312544411,-1.19492787617324,-1.04224585016149,-0.761931691527684,0.3489439529653
"FREQNUMSTEPS26",-0.195277565255019,1.53268625156267,0.270242330761049,0.930242070168471,0.560416656796831
"NUMSWEEPSDWNUP26",-0.165722294981867,-0.520390385887031,-0.358438220971666,-0.718306904648125,3.59140387612355
"FREQENDDWN26",4.37426003068079,9.1562386683339,13.3197685070992,15.8534999366144,7.73264957202304
"FREQBEGUP26",0.329169370936419,6.54724422470716,9.41532220826198,9.50400144652544,7.84789729448566
"FREQENDUP26",0.506013878169401,13.4148313385529,1.78936297700079,10.3005517519542,8.4270655172046
"NUMSWEEPSUPDWN26",5.79026432218806,4.64383554662335,1.40451039104566,7.05552564778495,8.57029293800555
"FREQBEGDWN26",4.30956910072985,9.67477187409312,10.145329482652,14.2589903243402,8.69414595866744
"NUMINFLECTIONS26",1.33822830468196,13.9767869973286,5.21587619876978,14.0732520422514,15.1724697107289
"INFLSTDDEVDELTA26",-1.85907992626813,13.1250028091692,4.8728117856256,10.6043278843335,17.3504419569158
"INFLMAXMINDELTA26",-5.9722961151035,15.2507525994573,8.46368419932865,12.3459924455771,20.1928899447639
"INFLMEANDELTA26",1.15398179856738,16.510057257002,10.4729557726036,18.0176865503391,33.846476042132
"NUMSWEEPSFLATDWN26",-0.940033234671658,28.0945105152965,14.5907149533347,27.3311790933,35.8243721262573
"FREQSLOPERATIO26",-4.52664760291954,13.5108066956666,6.8440820817872,9.69867037605897,37.0843360111321
"NUMSWEEPSFLATUP26",-7.67796916327346,28.250109045137,15.5351371690404,24.5598333581598,39.3234367973724
"FREQSPREAD26",11.8781009892057,14.3770416697261,17.3944830787347,29.1275905398355,46.7564659299028
"FREQCOFM26",13.1885908381526,11.87851876133,19.2757101728024,30.143529517839,49.3673618600794
"FREQNEGSLOPEMEAN26",-8.59081741838663,33.8307907647729,38.097371266732,40.7039715851974,53.7136696435377
"FREQABSSLOPEMEAN26",3.16210078813373,10.5686295275854,24.14020801785,28.5233435202779,55.7043031796319
"FREQSWEEPDWNPERCENT26",-4.0592926843488,24.1151190388674,27.0760790986224,33.0699240013589,56.372597622594
"FREQMAXMINRATIO4",11.3580401691373,16.7927510227643,20.4993792129127,32.3038106339744,59.985018429015
"FREQSLOPEMEAN26",9.51369862688827,22.3663603655977,27.9110547410802,38.9334399344904,61.3338502353317
"FREQSWEEPFLATPERCENT26",-3.57827461143717,22.8936252421655,30.3773390503744,35.6743085303238,62.0631935650467
"DURATION26",2.03687443580769,21.1893464215409,17.256778823606,25.3739414599341,62.8626147872957
"FREQPOSSLOPEMEAN26",-1.70573578122724,34.9520148725756,56.7969865872387,53.1357578603609,69.960127042212
"FREQQUARTER326",21.8111261434891,32.7913805010418,34.347153801633,50.8903071587897,77.0994242853542
"REP27",28,28,28,28,28
"FREQSTEPDOWN26",-1.91907059888182,-0.658811043572085,-1.41391889811918,-1.97741103128044,0.198626842765539
"FREQNUMSTEPS27",3.97547894124768,0.0351987081573284,0.285390785824033,3.47843611432716,0.599468697256524
"NUMSWEEPSDWNUP27",2.5440455541711,2.71591543596211,-1.63545958623799,1.9611424927763,3.00625408105695
"FREQENDUP27",1.19524426361707,9.85625159545002,1.35667837572602,7.62678628594433,7.84673307536608
"FREQBEGUP27",4.15254001800387,3.06582520423397,9.27906257209754,9.94299338309257,7.88731148977641
"FREQBEGDWN27",1.0191943310852,4.85009718394002,5.7724485437419,7.42173133792348,7.91790415355793
"FREQENDDWN27",7.40275701321698,7.09795960329937,11.1488207633659,15.1164215650479,8.20850347507041
"NUMSWEEPSUPDWN27",1.40166886912614,7.09757648266284,6.61432677648094,8.93242453450502,8.64737400352482
"NUMINFLECTIONS27",1.20081288090758,14.47914375986,8.27766910223174,15.8417866255936,15.3280654095077
"INFLSTDDEVDELTA27",0.122233818386475,7.41840728103681,1.20418567011076,5.96362841823031,16.0397623054885
"INFLMAXMINDELTA27",-0.40978751005641,11.927859112569,5.39908687603273,11.2747023718169,20.3423555786639
"INFLMEANDELTA27",1.92276099461905,16.4395882186048,6.03234093679059,15.7886487094565,33.7624409517233
"NUMSWEEPSFLATDWN27",6.64700095576719,23.4874251560926,13.6494228809059,28.3303495968949,37.5907703848127
"FREQSLOPERATIO27",-0.251923725578849,16.3465409379608,6.77582397883277,15.332829195752,38.7482163963338
"NUMSWEEPSFLATUP27",5.28727934338007,28.4605023514774,17.4529507501962,31.5211856569005,43.7273241340603
"FREQSPREAD27",9.75054729970676,15.6348105167478,20.5307325061677,30.0767941902969,48.9259201543033
"FREQCOFM27",14.3687165390344,11.7879010944422,23.676111679083,33.926844696568,55.2265157436413
"FREQABSSLOPEMEAN27",-1.49127876550614,10.2791140761578,27.0669562865417,29.3588287094337,58.9214387572608
"FREQSLOPEMEAN27",0.907740927217105,21.3054547615399,25.7070840610979,34.3801236574003,59.4504541963246
"FREQSWEEPDWNPERCENT27",3.50416546997091,22.2064432182711,27.7360156276264,37.2677969378694,60.6635433230473
"FREQNEGSLOPEMEAN27",17.9133099645287,35.9739364471835,32.4594891570972,50.6057856694271,60.6885384735866
"DURATION27",12.9716970764354,13.0252032411626,15.8645748212576,25.2167028483109,65.1572838067019
"FREQSWEEPFLATPERCENT27",10.3779954578687,25.4290422945414,39.9014428706657,51.0087034943725,71.9575035753053
"FREQPOSSLOPEMEAN27",21.3306426357881,29.5214142917872,55.2721171504487,57.6502676525762,77.9250266763666
"FREQQUARTER327",37.7306358859133,36.9924288596176,38.1267692597025,61.5673924446872,89.2315078099742
"REP28",29,29,29,29,29
"FREQSTEPDOWN27",0.0523424638894453,1.41468013928789,1.41562185106555,1.42473475883133,0.193078893001406
"FREQNUMSTEPS28",0.813003078411591,-2.19252873698599,-1.16865258726036,-1.10683155200679,0.594814338484723
"NUMSWEEPSDWNUP28",0.0759525017992157,1.99546297426211,2.06297649490241,2.38909769216017,3.21194754973854
"FREQBEGUP28",-1.86291835570902,4.35779532282668,6.62305149786544,5.54850365838652,7.90381997217037
"FREQBEGDWN28",2.86158682595421,5.96542082351543,3.86761266576413,7.63582888943944,8.24872029741139
"NUMSWEEPSUPDWN28",4.91999996831051,1.13375846788521,4.26296428688127,6.67517988668407,8.71450161566853
"FREQENDUP28",3.72354587818916,7.53924679820243,1.76875257209595,8.23974515175675,9.1018467346566
"FREQENDDWN28",10.7856522010496,3.14969956856211,11.4314420093295,15.0118686228298,10.7133921008481
"NUMINFLECTIONS28",-3.21110725312505,10.8689743919109,6.00184973835169,10.4337298165228,16.1307428048677
"INFLSTDDEVDELTA28",-1.8381864671795,6.29782731733808,7.2995859554515,8.14626475040343,18.7538494180564
"INFLMAXMINDELTA28",-0.415935271437408,9.12457576468122,5.99821547967472,10.2097960503497,21.2399813162031
"INFLMEANDELTA28",-0.62494196126738,8.84005459337049,7.2777495994888,10.1330074996411,34.4719831086588
"NUMSWEEPSFLATDWN28",0.716825534025322,16.9398597317571,10.037858934057,18.5301477495249,37.2773664364304
"FREQSLOPERATIO28",-0.849773368760933,12.625432208169,1.47344020916056,8.30233476942658,40.1755294565574
"NUMSWEEPSFLATUP28",0.32657297242442,20.0002968938132,6.29238821861423,18.4300697727772,40.4420234880339
"FREQSPREAD28",6.0146771787289,8.14567973859599,16.1182374909364,20.1416529200494,48.6881892369862
"FREQCOFM28",8.86409203287279,7.75986179469485,13.6568874969292,19.7631045516919,55.2623482397829
"FREQABSSLOPEMEAN28",-3.37685322339488,8.55032598803925,17.3538559199477,17.1248313585117,57.9876227436544
"FREQSWEEPDWNPERCENT28",-3.08136934535179,14.6095391941463,19.934413037068,23.0018220625821,59.570234369341
"FREQSLOPEMEAN28",-2.18005560790317,18.9923170191964,17.4602129341768,24.1287231471179,61.0446758259173
"FREQNEGSLOPEMEAN28",4.01270544155918,26.1578622560088,27.6510292045525,34.9672636844344,63.2970243395845
"DURATION28",3.21598431664696,7.33273830579742,9.00226695730402,12.2117548834037,63.7647066985401
"FREQSWEEPFLATPERCENT28",6.28286203521965,16.8578834909271,27.8328371981777,33.2514251476194,69.9602716286078
"FREQPOSSLOPEMEAN28",8.9689675754664,23.4177882904349,40.8059935625725,40.6384697778376,76.666705195219
"FREQQUARTER328",14.3504756279172,23.6216491486627,26.1912941740111,36.2869832462054,85.0160225969855
"REP29",30,30,30,30,30
"FREQSTEPDOWN28",-3.35559718172694,-3.14115311963817,-1.35008257178061,-4.66766611901858,0.263658149406213
"FREQNUMSTEPS29",-0.375203587103545,-0.710185016286985,0.440819653831402,-0.412841853024282,0.485960952868257
"NUMSWEEPSDWNUP29",0.832827826375192,1.48721901447315,0.40732179864175,1.50096933999968,3.5524603641333
"FREQBEGUP29",-6.2085253616598,3.15064019140309,6.8245398502402,2.23360290920004,7.57555420265292
"FREQBEGDWN29",3.8284396992825,4.24193207618564,10.1384976693412,11.6014653547174,8.47439288796046
"FREQENDDWN29",12.4668889419996,7.86127445367557,14.1114789021494,19.8735887127256,8.48435417812531
"FREQENDUP29",4.83005878925301,7.59453832739429,3.43472544637098,9.56374286408223,8.50002618022813
"NUMSWEEPSUPDWN29",12.3787239928917,-0.314376729131292,5.21721463537144,11.0029831339513,8.76354582432743
"NUMINFLECTIONS29",2.69944621473446,11.1248527418881,4.47301758891149,11.6585346130004,14.5918885468289
"INFLSTDDEVDELTA29",1.70154133288301,7.25067373851482,3.80760376371871,8.02755749039085,17.0493820835127
"INFLMAXMINDELTA29",1.0804906334618,12.8387373966202,4.54239967593957,11.7200993120316,20.5764027194441
"NUMSWEEPSFLATDWN29",7.03482774643037,23.8933190836394,18.133184999655,30.7484415463361,36.0484297258359
"INFLMEANDELTA29",7.65502562067716,11.7160501482167,12.7789463227474,20.3209422375575,36.124933462102
"FREQSLOPERATIO29",2.35191077876505,10.3253351086253,5.58631202441509,11.2939852690891,37.6363015637497
"NUMSWEEPSFLATUP29",6.25266504572065,27.3941974416636,17.1904778495088,32.170046576511,43.3442852390922
"FREQSPREAD29",17.6389525546796,12.1625784313653,21.6056036496775,33.5519436702906,49.848428822304
"FREQNEGSLOPEMEAN29",10.8006334811442,26.6607725201448,38.3698134314357,44.7230959066065,57.3364379882096
"FREQABSSLOPEMEAN29",6.51428759078926,13.5452882192641,25.2868226814598,33.2093009357685,58.0842391802767
"FREQCOFM29",30.1886536336907,13.455047305625,21.5155827573279,41.8304758455707,59.119512023057
"FREQSWEEPDWNPERCENT29",4.90303072101603,23.8726675523676,33.1021212918405,40.9416344433527,59.6456714042067
"FREQSLOPEMEAN29",10.3515898735886,22.3298767552474,32.2214693175209,42.5675775837962,61.5417675735025
"FREQSWEEPFLATPERCENT29",6.30664045343791,21.9500252250602,32.4395632173959,42.4653994996391,63.9444960496822
"DURATION29",26.2577943021352,18.4342475075717,19.1635604516907,37.9376632779067,70.3988046879611
"FREQPOSSLOPEMEAN29",13.6665094300397,30.7073186486796,60.6438538251669,58.2008549074874,73.7081606084508
"FREQQUARTER329",50.2957424565254,40.7746783547751,53.8326411274923,78.7369362464497,95.0356245892576
"REP30",31,31,31,31,31
"FREQSTEPDOWN29",-2.58134642026278,-1.20349544204776,0.30098571777277,-2.54042197221192,0.300328964809098
"FREQNUMSTEPS30",-2.69823098568118,0.871883238571812,-1.20836160343918,-2.1574397176405,0.374983124054622
"NUMSWEEPSDWNUP30",3.08925233463992,-3.13718403014355,3.27210235444095,1.66142582976964,3.15829956230309
"FREQENDDWN30",6.60404860199026,1.27232206060733,19.0285860621249,16.5248057087445,7.43438470396397
"FREQBEGUP30",-4.36970916804254,3.22375111049162,8.22551647894893,4.53718277352496,7.73038248253079
"FREQENDUP30",0.595256632990048,8.03761485672317,4.17446924527349,7.74957551186816,8.31311236184918
"NUMSWEEPSUPDWN30",5.11915009625297,4.16463090947166,5.21244316300699,8.64281497617234,8.38372274218788
"FREQBEGDWN30",2.7381314335051,14.3809175184298,7.34037448653317,14.6303684857136,8.68979558736799
"NUMINFLECTIONS30",1.02796006917613,13.8670491198899,8.84314901043891,15.689288360729,15.3067678994465
"INFLSTDDEVDELTA30",2.9311641725671,10.4639181427264,2.9647755743429,10.4255504861317,17.5405334888358
"INFLMAXMINDELTA30",-0.675513938995841,11.9934982635281,6.08255414869875,11.670851465079,20.2337506978591
"NUMSWEEPSFLATDWN30",-0.374322077938319,26.4961231805709,13.2315164085294,25.7023451919242,35.6739680938881
"INFLMEANDELTA30",5.71284481744539,20.3682828741345,12.7760238229734,25.6096434911573,37.4381649011729
"FREQSLOPERATIO30",-3.41618885690026,15.0563640922631,10.1619542032225,14.013404052083,39.7793421387836
"NUMSWEEPSFLATUP30",1.98942472590934,34.0227939252125,23.8026698003508,39.5771155018416,45.3959691785403
"FREQSPREAD30",16.9463386242065,14.733638933836,29.07114561835,40.1964605808712,51.4062938465235
"FREQNEGSLOPEMEAN30",3.90551272518299,29.5487591115725,50.2755725120599,52.818562095123,54.8492819140578
"FREQCOFM30",20.5283174835692,3.20555657835078,35.7559610597469,42.9649798105065,57.3336203337239
"FREQSWEEPDWNPERCENT30",-4.33844831777033,21.8183578234413,39.2604867648802,39.6423124632225,59.365727689502
"FREQABSSLOPEMEAN30",6.81406045421373,11.5733857110896,40.6592123517901,44.2976823963241,62.990059330223
"FREQSLOPEMEAN30",12.2583009058477,22.5575780340643,36.9658610633851,48.3114013162522,63.6822960475873
"DURATION30",7.12507028724486,24.8853242319107,20.5316104296029,32.4648715814881,65.2995933412766
"FREQSWEEPFLATPERCENT30",-7.97944976828967,19.3386280850884,48.9305703006242,46.0057467342367,66.3440116988768
"FREQPOSSLOPEMEAN30",12.5281293202389,28.7108192642047,87.9931888029127,76.9462867260005,74.91830724325
"FREQQUARTER330",39.2774092703446,49.219266064742,54.574520582908,79.2510511433655,86.8564958964899
"REP31",32,32,32,32,32
"FREQSTEPUP2",0,0,1.00012499218848,1.00012499218848,0.0900545897760885
"FREQNUMSTEPS31",5.17832590117538,4.00522169244498,2.46607998019002,6.55113062273445,0.5045820491874
"NUMSWEEPSDWNUP31",1.55979142007556,-1.75239454137802,-2.75825963371743,-1.8899011856917,2.97787956732747
"FREQENDDWN31",4.83915491179896,7.81564162448285,16.47308205128,17.466451905694,7.75952147130264
"FREQBEGUP31",-8.51265350357031,4.34626755392331,10.9839262138964,4.21148643008346,7.93138070920015
"FREQBEGDWN31",0.676765383822136,14.034293250212,7.68414368706747,13.8503635357615,8.25883285746049
"NUMSWEEPSUPDWN31",9.8154546432976,5.13971965478633,3.78153534539233,11.248070910994,8.93282614431685
"FREQENDUP31",7.7178222648393,15.1600487265856,-1.76301156582345,13.4283188467934,8.99423633023905
"NUMINFLECTIONS31",8.37433389478962,12.0709295159018,5.28099676451215,15.8182852081135,15.4222304654752
"INFLSTDDEVDELTA31",0.845971295815281,10.2322554488613,9.18131567924419,13.5082177306808,18.9200831343084
"INFLMAXMINDELTA31",0.909870724332042,13.2843038711804,9.36461257637684,15.5895386235104,22.1984075521725
"NUMSWEEPSFLATDWN31",16.0970191091084,27.1609274045057,11.6217059281373,33.6526188254071,36.565050630609
"INFLMEANDELTA31",1.2051840955897,18.4086697279201,10.3024196837108,19.5075793333232,36.6148393792953
"FREQSLOPERATIO31",2.96421126260891,12.9331711662013,5.10441925939152,13.2500352479731,39.762220572349
"NUMSWEEPSFLATUP31",4.17142078833734,31.8748057917476,12.8421001737254,32.5684012604861,42.9670058128897
