"N2","N3","N4","N1","MeanDecreaseAccuracy","MeanDecreaseGini"
"FREQPOSSLOPEMEAN17",16.3297726414306,29.1723539874575,-0.562848224453611,30.7130156980694,36.6370486921836,23.1526245004013
"FREQSWEEPFLATPERCENT17",18.3679118825187,20.995999677922,1.20193706479241,23.804805738561,32.8064301590014,24.3311970059751
"DURATION17",35.3973112157936,21.6370084752578,14.0772200527121,9.8874776864014,40.5148523365485,28.7972874001186
"FREQQUARTER317",34.4772376931568,37.3775726952761,13.6985337427428,10.4232461896931,47.7606748865617,29.2028153399901
"REP18",19,19,19,19,19,19
"FREQNUMSTEPS18",0,0,0,0,0,0.11480524787051
"NUMSWEEPSDWNUP18",2.51746524411048,0.726473426181226,1.0969100325857,-2.55010695910795,0.0391049457026362,1.08901951868633
"NUMSWEEPSUPDWN18",5.26553240862192,4.69258830281245,1.36586247770018,3.38306613402219,7.11188122526845,3.15520265265587
"FREQENDDWN18",0.0456587690492691,5.38488991544804,1.91809291216713,7.90754812546831,8.49903268705153,3.31727025427837
"FREQBEGUP18",8.6808978410012,1.4433806239676,2.24361937547178,5.52744984813176,9.14197785677074,3.89068429764348
"FREQBEGDWN18",7.30567096509563,12.2099565416302,7.23612350835457,5.62751419117394,15.0602767580609,4.73877279787282
"FREQENDUP18",8.5826964806455,12.930709569501,-0.95240502837781,5.06647579873365,13.6538376150973,4.86401549173288
"NUMINFLECTIONS18",4.77394006622782,10.949341895271,0.0176984680718697,8.17529291710675,11.7868937826902,6.43535441505003
"INFLSTDDEVDELTA18",3.04301590491039,12.4038474131998,0.478109256017788,6.52806049575952,11.021770063127,6.46980088281468
"INFLMAXMINDELTA18",3.02062932488096,14.0701545688506,0.0602602885822747,10.8880209552578,14.3664716047866,8.45303792362243
"FREQSLOPERATIO18",5.473490232346,4.25981663704591,-0.919878338524885,12.2077736698971,11.1959347548691,14.6745276847645
"INFLMEANDELTA18",10.8322485944035,21.8766942200669,7.21869057293204,5.89924591935864,23.9898573001025,15.923880033036
"NUMSWEEPSFLATDWN18",9.1059781974442,11.1235847319918,1.21514148213721,22.1894114371755,25.1076944402822,16.8105594029371
"NUMSWEEPSFLATUP18",12.058965481788,21.2668640686422,2.87109084818714,6.63975240758493,23.4968459644111,17.1728886852961
"FREQSPREAD18",14.8644530027057,15.7562087638303,2.56422998185823,8.24815054382654,20.247803992895,18.4454562320943
"FREQCOFM18",9.87352226257977,9.92605986681775,4.70239885322854,10.0750512069143,17.9505169871499,19.7007011959962
"FREQNEGSLOPEMEAN18",17.8593823732255,13.7144193197671,-3.02484515469964,24.9132428660927,26.2145366030896,20.6123250735297
"FREQSWEEPDWNPERCENT18",8.78140427564324,16.2941472922051,1.81589811401183,9.54820829036666,19.9163121758721,20.6842334713705
"FREQSLOPEMEAN18",12.9726095158767,15.5780301653702,5.01761904467196,9.15322985489047,22.3130250819023,22.1484391649335
"FREQPOSSLOPEMEAN18",19.5276516501376,15.9309719099311,-1.30884713308516,25.6362292082319,27.8770527245489,22.8833627680458
"FREQSWEEPFLATPERCENT18",12.411560448521,16.9178421339824,1.39248236426643,17.0209112957972,24.9271564367523,23.2823660020755
"FREQABSSLOPEMEAN18",21.2574658971464,15.1594068135255,1.52250492543116,9.31667370066538,24.5417020744103,23.5940120921079
"DURATION18",28.2898913346508,20.1382407606554,11.8891168533767,11.3257576099415,34.9736913923553,29.3514290664782
"FREQQUARTER318",29.8830830823359,28.1773132886262,14.4364803500925,11.2481541369078,38.4318019951168,29.4126058400457
"REP19",20,20,20,20,20,20
"FREQNUMSTEPS19",0,0,0,0,0,0.088554124363906
"NUMSWEEPSDWNUP19",0.108303732843407,6.43997803441401,1.50249800264622,-3.00506695009999,1.91727011185396,1.21568370537445
"NUMSWEEPSUPDWN19",0.372430352747122,2.59045813130431,0.87959020476476,3.37221243170813,3.93513817869153,2.97063774061859
"FREQENDDWN19",-2.08980941217261,6.11110659235122,1.25785095372857,6.3454513824137,6.91698043952609,2.98885876160072
"FREQBEGDWN19",2.75800899142841,5.83501601304682,3.10879691023371,5.1106049287738,8.65101416662836,3.48356074502319
"FREQENDUP19",8.08793212403009,8.16793912286684,0.199157845793096,3.80432718845483,10.7355308640657,3.51986974133564
"FREQBEGUP19",11.33381124884,6.34196621093903,5.28792353715668,6.58627675284973,14.3970152208564,4.12939018108019
"INFLSTDDEVDELTA19",5.31334758310299,14.1805462270173,1.56429050974016,5.77310210014523,12.733902678709,6.54787270542265
"NUMINFLECTIONS19",8.81572701699947,13.2341350752889,1.14287592167185,5.3473068956224,14.3787709825523,6.77199285725766
"INFLMAXMINDELTA19",2.89056066532845,15.7102555079909,1.09093092315332,8.87638672327179,14.0643528634251,8.45302891861039
"INFLMEANDELTA19",12.8220770441758,22.1661819504145,8.60780093272808,5.59278076222816,24.9575328779085,15.3022876752611
"NUMSWEEPSFLATUP19",18.4368750302537,19.1882212017157,1.67797127782591,8.16413619656,26.1436027658414,16.0489228267819
"FREQSLOPERATIO19",9.70878882302915,10.6587793732317,1.48836264825842,13.4596974416171,18.0611325751692,16.0573265568535
"NUMSWEEPSFLATDWN19",10.567745031533,18.1814101184125,1.3095393885636,20.5658413755118,27.0174336713561,16.1486079730439
"FREQSPREAD19",17.173071842922,15.9550214311982,1.03334529543035,6.72449046869218,20.7276358002186,18.470519539589
"FREQCOFM19",14.5991854731673,9.78901957579153,0.249877572566911,11.9205488510575,19.2882369773316,19.4922022005259
"FREQSWEEPDWNPERCENT19",13.8432161146245,16.6318194444554,2.78766747754666,9.00264991301493,22.6779932982116,20.5615547162758
"FREQNEGSLOPEMEAN19",26.2247856528789,9.92383249382558,0.215527753896672,36.2187374391869,36.161998136579,22.1660184623952
"FREQSLOPEMEAN19",15.9869653431308,18.3926497285128,7.22853203148412,9.6076695499496,26.9727973601168,23.1670961253661
"FREQABSSLOPEMEAN19",30.5253497115674,17.8908967434272,-3.18613265120643,15.9860598641678,33.3917689295729,23.6447670457986
"FREQPOSSLOPEMEAN19",20.8468245812828,19.4716688561122,1.43043747401531,35.7897174928591,36.8462582407707,24.0353780813072
"FREQSWEEPFLATPERCENT19",24.5254779748669,17.7448959762698,0.517104843073492,24.4780914181464,34.9105846483632,25.499271315857
"FREQQUARTER319",32.932239476315,29.398294239969,5.79329054282945,10.3561622629533,38.3021929120141,27.3890728387597
"DURATION19",36.3153703065806,18.1525178046417,20.8947438097508,7.87581945955963,41.0780222877135,29.314148304056
"REP20",21,21,21,21,21,21
"FREQNUMSTEPS20",0,0,0,0,0,0.0340176764737166
"NUMSWEEPSDWNUP20",3.78624134253794,5.4502724784412,0.622190700636815,-3.60207426789373,2.95800225982055,1.06146627759212
"FREQENDDWN20",2.23844919379996,10.4206994612498,-3.77298738154333,10.578088697321,10.9316508733232,3.09267857283012
"NUMSWEEPSUPDWN20",0.506298281453052,4.31922968022304,2.671837195716,-1.78462147836364,2.81370620204875,3.09972598230965
"FREQBEGUP20",8.01243847492192,7.44618592910081,2.02109952877313,4.96220268072422,11.0890663456097,3.30055436165154
"FREQENDUP20",5.65910181756768,15.61144400578,4.61686526247892,2.39676095526105,15.229367399375,3.95178934136547
"FREQBEGDWN20",5.77371108629693,12.9961277403484,4.84853279812449,6.30488508489095,14.530105886431,4.18177905395613
"INFLSTDDEVDELTA20",6.89553421212327,18.2732317912329,0.406880023491842,9.74212108770471,16.6982597071901,6.2144643389796
"NUMINFLECTIONS20",10.371216076881,15.2821398545856,0.923239267713787,13.7660908910669,20.0949300033956,6.83221612239128
"INFLMAXMINDELTA20",7.953134010859,18.8592145970799,-0.021538012996769,14.1207635551613,20.4626213448976,7.89122071311278
"INFLMEANDELTA20",12.9971880125375,27.0995309484698,8.38466436938783,11.5087429314202,31.1607451725804,14.9235626130177
"FREQSLOPERATIO20",10.9527925258202,14.4251092933661,-3.67490576991875,21.1045646915959,22.8643213063607,17.0308047762704
"FREQSPREAD20",19.611982939528,13.3769418989805,-1.25960648487883,10.728682648263,22.2939262811603,17.0996274200067
"NUMSWEEPSFLATDWN20",15.762327381048,22.2639630425979,3.49921124763794,36.9718353449063,42.2641393059648,17.5662923605833
"NUMSWEEPSFLATUP20",18.4393776311338,31.2364412178581,8.7579767449323,17.6335767589476,39.3976502811882,17.6246058442401
"FREQCOFM20",15.3602605062265,18.0754644766449,7.7458464547176,8.66847809678955,26.1646580121108,19.7263837537838
"FREQNEGSLOPEMEAN20",14.4339878789967,29.7269420590059,-5.44533294008524,36.1136737770233,36.7599857766289,20.3084327820945
"FREQSWEEPDWNPERCENT20",17.2479235001878,29.5026014290742,8.03701753792932,16.0518427012257,35.8043005726415,21.3424179317808
"FREQSLOPEMEAN20",18.4673965330152,26.4237919802094,5.61743662293725,12.0453723396797,33.2018410913701,22.2187001767297
"FREQSWEEPFLATPERCENT20",24.7014410715046,26.2059802547637,4.31753083466646,23.3483529246805,39.2425649895684,23.992280905396
"FREQABSSLOPEMEAN20",34.3280332257091,29.5442365373057,1.95157831643865,14.239565799885,42.2846222520416,24.2023504725717
"FREQPOSSLOPEMEAN20",30.4983467885871,35.841515965627,6.73193389693844,37.2972816723386,51.0405178471372,25.1681763358088
"DURATION20",42.7835454515045,26.3524082408799,19.5023911437976,10.4550355018227,48.7614744631747,27.6108428029453
"FREQQUARTER320",36.6747914251078,48.5624168825423,18.9559150467061,14.4198893843357,57.0083150569815,28.7381674422439
"REP21",22,22,22,22,22,22
"FREQNUMSTEPS21",0,0,0,0,0,0
"NUMSWEEPSDWNUP21",1.46219025656937,0.443362223795549,1.71130578120772,-2.5977281888637,-0.0225673731950918,1.17580906494713
"NUMSWEEPSUPDWN21",0.591288138595686,4.10295563535727,4.0192003407045,3.60169927191148,6.51367694419739,3.19566349824142
"FREQENDUP21",3.12972728301308,9.75900735462576,1.27076917344045,4.99061233613375,10.2494500339589,3.67408671757311
"FREQBEGDWN21",3.49505439776692,3.25702431768885,6.70342623322651,0.304700563802495,6.92632036741186,3.80050696959459
"FREQENDDWN21",1.01350085694343,5.10074321421844,-2.30092297269221,14.3238564906735,11.4840869443747,3.87408581571825
"FREQBEGUP21",9.31305338347165,5.07387663892058,2.35247899807262,8.121201430486,12.4409304258099,3.88087370000102
"NUMINFLECTIONS21",4.75005507814475,11.4138631607977,0.222189678321738,7.2399626062041,11.7424596690171,6.64069339366936
"INFLSTDDEVDELTA21",3.53900184819647,14.9975455453577,-0.518625356694952,8.88829443748103,13.6621386671292,7.25453561757322
"INFLMAXMINDELTA21",2.16943968957141,14.9191814001529,-0.922769224910086,9.27617263503052,13.6739386349825,8.31979284086559
"INFLMEANDELTA21",8.68324720664532,12.4506268833733,3.94877897306318,3.74319652665924,15.0473355747505,13.6260375582788
"NUMSWEEPSFLATDWN21",8.60181169203856,15.2749729587136,0.666612105743368,14.767912103838,21.0299412064202,15.27756819153
"NUMSWEEPSFLATUP21",6.8354610086687,18.2317299967158,7.57688841315903,7.91449817735853,21.1075247910921,16.3106481154745
"FREQSLOPERATIO21",4.22029791184202,12.0804282136089,-0.244623068857168,9.53518583485975,13.3927711414615,16.3691578550602
"FREQSPREAD21",15.2968352022077,10.0425857096577,-1.29081157883443,5.72707279017369,15.7661810156726,17.4953001685219
"FREQCOFM21",10.6876910530559,10.3394860669757,5.62749129417993,8.97225313234365,18.5901221078046,20.5537371034059
"FREQNEGSLOPEMEAN21",7.6501478974185,17.7872498252883,-1.058872472594,21.5281831471109,23.297824316226,20.7692248949863
"FREQSWEEPDWNPERCENT21",11.7580354403154,18.2771890287758,0.734885615341162,8.61647745854523,21.3747179255027,21.6217478665591
"FREQPOSSLOPEMEAN21",15.3435629237332,19.0628315415156,-8.67471193572013,22.7968854678002,24.4005335472535,22.4751834977993
"FREQSLOPEMEAN21",16.0382079200366,20.1330898918171,4.31452432480394,8.21755486977894,25.3057340404539,23.6109993158861
"FREQABSSLOPEMEAN21",20.8400959161756,18.0868594267722,2.44070941081404,11.7623141592432,28.1257892485323,24.3723975201188
"FREQSWEEPFLATPERCENT21",16.9064344385364,17.721939179054,1.12124483014481,21.3592793901513,30.1794664833748,25.5366110682358
"FREQQUARTER321",29.0625151936211,29.2296673600276,8.2615686184478,4.61527191004926,35.6008026833459,27.9531689638559
"DURATION21",32.2306486933762,18.5225547656265,6.85245948457825,9.44391187719241,32.8038929160113,29.5451241745033
"REP22",23,23,23,23,23,23
"FREQNUMSTEPS22",0,0,0,0,0,0.0902149904507942
"NUMSWEEPSDWNUP22",1.08962422497402,4.56071451555115,0.146542972189842,-4.91694204304059,-0.702538136104585,1.05474854704284
"NUMSWEEPSUPDWN22",-1.62456380958339,4.15111863260789,6.01190405513648,2.92521932683971,6.23597422335085,3.03041666800558
"FREQENDDWN22",2.82867755370889,8.19766981631279,-2.03338506223478,11.8835217018509,11.5189182290709,3.29144563816445
"FREQBEGUP22",12.6348441416972,1.40079546345689,3.72710518932014,6.84381350189482,13.2576457668167,3.56311868984185
"FREQENDUP22",7.69580841101262,15.3120856196677,1.24407263661044,3.07852797436009,15.538855712827,3.62132295340539
"FREQBEGDWN22",6.12800275935731,13.7359723786854,3.40528449050025,9.15236176603211,16.8227109646448,3.83584075529606
"INFLSTDDEVDELTA22",-0.686515106150091,18.1798399412204,-0.920111976926937,9.61757892673786,12.98960597506,5.67718567911795
"NUMINFLECTIONS22",8.09010080829391,19.1635639465425,1.23334697653598,12.9536257141852,21.2060622369184,6.48516703618171
"INFLMAXMINDELTA22",-1.00239985533542,20.342939404986,-0.948605603967962,15.8882005377964,18.4295725840432,7.5492539468796
"INFLMEANDELTA22",11.4011879059531,27.4078067926634,10.8472158897089,13.9182940825994,33.0023333626868,14.3132619025645
"FREQSLOPERATIO22",10.2215539811685,10.6070765871195,-6.48482472784875,21.1170084276451,20.2050875362654,15.3424319902319
"NUMSWEEPSFLATDWN22",20.5864485675991,29.3110100637485,0.141113138488305,26.1096797766143,40.875408566397,16.276064982813
"NUMSWEEPSFLATUP22",28.7926768930587,45.4142382701139,6.11218353008537,15.2605614537557,51.6892237569153,18.5471790909568
"FREQSPREAD22",36.4418525920962,19.7066723589682,-1.78112803637206,10.8144041078324,34.8212053095521,18.6431486577565
"FREQCOFM22",30.4317797855958,18.0579176925375,3.73777859425465,15.9958570432232,36.2920741550301,20.7754853707049
"FREQNEGSLOPEMEAN22",28.0788619863421,16.1096263809716,-3.27318651296679,44.787659731542,43.0417922735221,21.0399209573991
"FREQSWEEPDWNPERCENT22",23.8621412486883,33.2859349587803,4.81911514646082,9.98976381367768,38.5520287203852,21.5190787828657
"FREQSLOPEMEAN22",21.6135341317665,31.9377564163401,4.87411895935681,11.2405600146923,37.4272753591474,22.621116542725
"FREQABSSLOPEMEAN22",39.0298691656285,19.1648765875039,-2.41957860088274,19.1768735477639,40.9162247319793,23.1138197182221
"FREQPOSSLOPEMEAN22",33.552214327851,29.3844607803575,-0.436614637577267,45.4908536457386,52.4710889907968,23.2646453892312
"FREQSWEEPFLATPERCENT22",33.8937286268324,28.2182893977411,2.81805612141037,35.825386198465,51.9246844985215,25.3262581239044
"FREQQUARTER322",50.063688040201,53.2919740098431,15.7704837032301,7.49031311706909,62.621626760932,28.6899990006335
"DURATION22",53.0575165644205,30.3802225474814,24.1677592688381,16.0038651890424,60.5268603823453,29.4630252954681
"REP23",24,24,24,24,24,24
"FREQNUMSTEPS23",0,0,0,0,0,0.0744813139186177
"NUMSWEEPSDWNUP23",2.08669475910549,4.38103360611134,5.05897799186421,-1.02216535815826,3.65506365277685,1.29480158229083
"NUMSWEEPSUPDWN23",4.3375568978529,2.20169008375064,2.79801694482366,1.38156820637328,5.22362319488825,2.81013615825626
"FREQENDUP23",9.02779807384191,9.54060961117655,-2.56177498489035,1.41903455518347,9.53606830661665,3.15719347938755
"FREQENDDWN23",2.50388902948664,9.75780212644168,-4.22794191901424,18.0357484883788,15.9548737000715,3.3928131357332
"FREQBEGUP23",8.71983644144828,5.67351699922388,3.66648568501994,3.08427881609878,11.3176377865691,3.49320255742291
"FREQBEGDWN23",8.32355707539748,11.2784876549348,3.28822651584754,8.11850831736769,15.3582771634405,3.93260512412148
"INFLSTDDEVDELTA23",5.36964207157517,21.7100690229375,0.0161418337956685,14.61082462793,21.2467142010685,7.0337027680192
"NUMINFLECTIONS23",15.218252335029,16.4448838415289,1.86013325308401,16.1772620376176,24.5553909551611,7.37669973166305
"INFLMAXMINDELTA23",3.91388401404045,22.9880578868852,4.39256338120657,31.2613787453428,32.8456967966227,9.86954526441945
"INFLMEANDELTA23",13.3225526133228,27.2548017204061,6.51683214461838,9.51111938749015,29.4642979673251,14.6625021429712
"FREQSLOPERATIO23",12.1529026917476,2.77349394588042,4.60305725207491,22.3192034432,23.2372171981963,15.8535152935013
"NUMSWEEPSFLATDWN23",5.36544827006281,18.3102300576636,0.463319195169402,36.0057670744391,34.1821715389101,16.1353942749376
"NUMSWEEPSFLATUP23",21.699253074759,29.6279770499512,5.74413436864219,8.21369102156627,34.9150795518242,16.1437766868438
"FREQSPREAD23",26.5906230547183,9.26791811883273,-2.19491010293238,15.1639704129966,25.2106413436282,17.9590529823591
"FREQCOFM23",19.9566408746563,17.9025874302384,4.72397385592211,12.4872823753122,28.8933112072013,20.5391948510398
"FREQSWEEPDWNPERCENT23",13.6744722334352,26.9921211917205,0.303497763732717,9.68350661192755,27.9001728169194,20.6430880976486
"FREQNEGSLOPEMEAN23",26.7953280231713,18.3624050724088,-8.55601158872727,44.4552844384581,40.8547303524935,20.8899115974144
"FREQSLOPEMEAN23",15.6097539743132,25.4998324722511,3.94245767075532,11.3673327894047,30.6603885719474,22.5302058996422
"FREQPOSSLOPEMEAN23",38.6880336934682,24.4394065166204,-1.84293721591522,43.4413576514398,51.1845288673612,23.7000957551938
"FREQABSSLOPEMEAN23",42.5996109326483,24.6768760983206,-4.05606994447861,17.9319458065536,43.248539884237,24.4179318964277
"FREQSWEEPFLATPERCENT23",23.0866635059178,26.7526996730675,6.53637270613308,30.0861713536488,44.6189964379778,25.1067767997713
"FREQQUARTER323",37.3569472412484,44.2804431356809,13.2239786357856,10.4696030119683,52.8610363799121,27.6735230734909
"DURATION23",46.0778125681993,24.1804818075584,20.5620379937551,9.05358953250458,50.3518162940593,28.5223928105033
"REP24",25,25,25,25,25,25
"FREQNUMSTEPS24",0,0,0,0,0,0.0949036540499611
"NUMSWEEPSDWNUP24",2.51107381786363,1.17710827025374,2.83920115835401,-1.42892261311592,2.13880628856455,1.23467270001934
"NUMSWEEPSUPDWN24",1.31487844307048,8.3622411427955,2.66746286405614,2.6383457967108,7.99940734220481,3.52677329894889
"FREQENDDWN24",2.38265566518596,3.9268927529537,1.07026881585782,10.7545960527909,9.88866148125877,3.54740401366394
"FREQBEGUP24",10.3397962603376,3.52083364510874,0.0181298787168237,4.0743755289637,9.33675478865415,3.6445650936649
"FREQENDUP24",5.2625310520141,10.1376151598471,0.720965042770508,2.1030334613183,9.56522625613156,3.75752095896384
"FREQBEGDWN24",8.18602996482445,13.2052513729628,-0.459745165688745,4.61090048746104,12.7420211007205,4.57189292873591
"NUMINFLECTIONS24",5.68813441642729,12.2800128062583,1.25765416572824,6.2575455700843,13.0838643486356,6.42185905282959
"INFLSTDDEVDELTA24",7.3817629236737,14.3376401577988,0.908403299991143,4.74290131273268,12.9968522820871,6.84349201867552
"INFLMAXMINDELTA24",3.72040265547085,11.734099942187,-0.249862066071093,7.34328898826008,11.7553095678494,7.75689415797641
"INFLMEANDELTA24",8.8153278152325,19.9877852859071,0.377955984129522,7.05353189168029,19.6120406429746,13.9753979237245
"FREQSLOPERATIO24",2.94720421026631,14.5645845321381,0.0561532098125508,9.45233593156516,14.144328726268,16.3595054124439
"NUMSWEEPSFLATDWN24",12.7413622902168,10.9387015786352,-1.61918486692206,25.9966193663062,25.9609046745976,17.024357528655
"NUMSWEEPSFLATUP24",12.7857962319986,21.394398003652,2.02646113959291,10.6547723232143,25.9129398157304,17.2920881529118
"FREQNEGSLOPEMEAN24",8.93623245617375,18.497995795698,-3.57738090780371,26.24085754216,24.8192628992462,19.7820723770174
"FREQCOFM24",12.5525510812355,8.65074361359264,4.28095768416679,7.81937350615164,17.5246756446246,19.8696212856502
"FREQSPREAD24",21.874309184834,12.7617505724657,8.54682185017843,10.4208444283789,26.1565879950776,19.9874790794175
"FREQSWEEPDWNPERCENT24",13.1184762766194,15.7162551529681,1.47130467222015,11.2619922185547,21.4573198876441,20.7018165870839
"FREQSLOPEMEAN24",13.6746554756052,19.3368591889779,1.9452120929037,10.4713413962632,23.7017362379736,22.1475967847667
"FREQABSSLOPEMEAN24",24.3067205888764,15.7808074639475,-1.10875332672611,9.62053745797847,26.5156817902063,23.900090462961
"FREQPOSSLOPEMEAN24",18.5165787809588,20.7427640519589,-2.5954105620917,27.4409186467653,32.2403268405833,24.5266003693074
"FREQSWEEPFLATPERCENT24",25.3086003496158,15.098730984307,1.90525667685545,18.5050876585318,31.4623108823612,24.9140880211331
"DURATION24",25.4306118803198,20.8656037347928,11.4484779441917,8.82139373213467,33.1446119086705,26.9632009776293
"FREQQUARTER324",31.3224690818148,29.2482129154853,10.5612540205965,11.288133265275,40.303256599087,28.6466189190351
"REP25",26,26,26,26,26,26
"FREQNUMSTEPS25",0,0,0,-1.00033327779629,-1.00033327779629,0.107119282609164
"NUMSWEEPSDWNUP25",1.84145023696552,2.00309601571094,0.822285816829496,-1.19797928858804,1.54010552666063,0.95691838803298
"NUMSWEEPSUPDWN25",1.85655218597032,3.01502809226368,3.9622542094617,1.5265108670065,5.46894462306009,3.10627625580224
"FREQENDDWN25",0.20737938331362,5.1419978359559,-0.899659542845247,5.36877306313526,5.69262860554277,3.33457405426565
"FREQBEGUP25",6.99107742330526,0.548080201117729,2.66743423267829,3.17913118730709,7.14567286718934,3.53946207759514
"FREQBEGDWN25",3.19529571264807,7.32795707026632,0.288255871130773,6.71566030785347,9.21142617467387,3.78071720877486
"FREQENDUP25",4.46248148574731,12.465846471168,1.16081155076496,4.72058002648153,12.4651980908404,4.36473728865558
"NUMINFLECTIONS25",3.99285652070149,9.61564259914723,1.78936630364953,5.13612282509393,11.1758283547791,6.61020914354221
"INFLSTDDEVDELTA25",2.53243211401578,12.5601966562326,0.528602079927902,7.11280363505393,11.8617007063928,6.77354342709756
"INFLMAXMINDELTA25",0.408471222343667,10.4674891175532,-0.774557158334911,10.3178780091443,10.5562026358725,8.47012592367061
"INFLMEANDELTA25",6.98281509469977,10.903933911299,3.47959087408887,7.24845929418685,15.1775256825934,14.059536572656
"FREQSLOPERATIO25",4.49152092944517,11.3319610072013,-2.84285281882456,8.2068070839892,11.0190288127983,15.3643415192863
"NUMSWEEPSFLATDWN25",5.74287575594989,13.3093708502765,-1.72400119361073,12.1631478772715,15.9934387494746,15.6024049432925
"NUMSWEEPSFLATUP25",9.98884277542249,19.6469291984567,0.335296048688563,8.49652819770029,20.3189867458107,17.0850627767283
"FREQSPREAD25",15.3069157191212,7.97271537047986,4.82729619229576,9.5929681828015,18.3968268608698,18.8109833266051
"FREQNEGSLOPEMEAN25",6.94063463334416,15.9715625109692,-1.67053295818797,25.4183913781956,23.5235649763472,20.7068258007932
"FREQCOFM25",10.6113540209046,7.24515663615986,7.81041874937449,10.2539442294479,18.1212130074933,20.8810976196254
"FREQSLOPEMEAN25",10.8491370125523,15.35586150262,-3.52663149975286,6.89838473629865,16.5800027480733,21.1100549217163
"FREQSWEEPDWNPERCENT25",14.9663828702935,17.7255054926355,-1.81906838084949,9.24388818352435,21.2564705983861,21.729611697346
"FREQABSSLOPEMEAN25",19.1281463854447,11.9519864292131,-3.66147022281609,12.764931315696,20.5858034124221,22.4622869775005
"FREQPOSSLOPEMEAN25",10.2688423070159,23.0671706325262,-5.94573618038057,22.3367940222994,25.1977728977658,22.9030908485019
"FREQSWEEPFLATPERCENT25",19.4661871312483,11.7463120928366,-2.31724577066614,20.7268651465387,25.7158265468987,25.2706060242217
"FREQQUARTER325",23.1810118807812,25.812463243283,8.55654565977391,4.97995584559706,30.8659837685744,27.8734885644165
"DURATION25",33.1697941109249,19.4760705721712,13.9104730238873,9.29026792178236,36.0844157560155,32.0712258491361
"REP26",27,27,27,27,27,27
"FREQNUMSTEPS26",0,0,0,0,0,0
"NUMSWEEPSDWNUP26",2.54738485992598,-0.066527294937278,0.55414526743808,-6.80071538976471,-2.99116886893,1.14791444058746
"NUMSWEEPSUPDWN26",2.14110491295541,3.56010325796396,2.8923889685119,3.17178116963113,5.89332459752243,3.26895366668541
"FREQENDDWN26",2.72563932837463,9.19036994124921,-2.38272916313865,15.7786306477781,15.2090331747496,3.33806481311058
"FREQENDUP26",7.44611501601194,9.43784548520941,1.43851645370699,2.08813510163516,10.8547822481201,3.67595957838264
"FREQBEGDWN26",6.65998449414131,8.33456114441664,3.45011721255523,5.53922054857085,11.8508294895334,3.81309150764919
"FREQBEGUP26",14.0631552152564,10.0753191446437,0.0325745329336886,11.2124940232533,18.0797891467039,4.42167633906287
"NUMINFLECTIONS26",11.4732370930906,19.9086786581998,-2.42726267515566,12.3123028360931,21.4921885103969,6.95375948067164
"INFLSTDDEVDELTA26",8.63963510175231,20.2197670128833,-3.62799623520991,16.6957243666095,20.994216659788,6.95649236142178
"INFLMAXMINDELTA26",3.69497224108175,22.6321800638275,-4.09922504631199,25.9881041392635,26.2584649837626,9.67314594708412
"INFLMEANDELTA26",11.6779933684212,19.2419760447573,3.18605297678778,11.2703817580479,23.5128721647153,14.1367167710573
"FREQSLOPERATIO26",5.33341744611083,13.676818110646,-4.56399956391863,12.3513232220953,14.704376246208,14.9325036463442
"NUMSWEEPSFLATUP26",15.5313120867867,19.5907738437393,7.6251048318739,9.52820647935514,27.696678386116,16.4925155911156
"NUMSWEEPSFLATDWN26",11.4776937874128,19.8277427515171,2.6815512578079,31.9151392701591,37.1019804002541,17.1445144826062
"FREQSPREAD26",21.8308736092284,16.0652724271105,2.2254597633617,10.4994220020365,25.826371363856,18.4375775120056
"FREQCOFM26",15.3617206804798,10.3034508651135,3.98410998475012,13.4340865337344,22.3367528774257,20.2766977128268
"FREQNEGSLOPEMEAN26",18.8506533203389,25.4474886710387,-4.68038135334289,35.3035878758457,37.6514878639798,21.2081554494743
"FREQSWEEPDWNPERCENT26",17.7712167961731,23.3595497194897,5.54311810348441,14.4695181891708,32.2215982186238,21.6641406547745
"FREQSLOPEMEAN26",19.7163344741742,16.8970648998021,5.81659300998819,13.0257082922589,28.6764654714584,22.5230317944293
"FREQPOSSLOPEMEAN26",17.4504587682845,29.0494906909347,-2.77131816375808,31.6152772196267,36.5686337629797,22.8234624177482
"FREQABSSLOPEMEAN26",25.7241395812462,17.444073991155,0.647071505595265,15.7491181482937,31.5051634899509,22.8329720674534
"FREQSWEEPFLATPERCENT26",30.7408522469143,22.6633113333985,0.105494830142853,29.3764326283763,42.7859660002781,26.3227998209879
"DURATION26",38.1137631041779,18.1885477596315,11.8541534469452,11.0777439994825,39.7679097911055,26.8845206547447
"FREQQUARTER326",39.5982241284152,39.6298976230798,7.19442101635195,10.6965695603426,48.1937983693151,28.250609495832
"REP27",28,28,28,28,28,28
"FREQNUMSTEPS27",0,0,0,0,0,0
"NUMSWEEPSDWNUP27",1.84477800189884,-0.968317145112776,0.83717296335306,-2.1549552168875,-0.873215929567103,1.06181971002637
"NUMSWEEPSUPDWN27",1.36887190206224,3.41359687353273,0.975687489344071,5.61112175810262,5.97473820346938,2.83028219428774
"FREQENDDWN27",1.79079060058835,6.58754074180317,0.17245006069865,7.08057859873455,8.48079339863551,2.92474044432285
"FREQENDUP27",3.99745483904996,8.98755132162134,-0.797777088254939,4.32440618636825,8.52960292749703,3.65637773310065
"FREQBEGUP27",6.98460672312457,3.17565117960506,0.0430146611373763,5.58773215196119,7.88198966167008,3.67606957042663
